,observers,max_resid,mean_resid,a,w
0,0.0,0.03883812576532364,0.0064371507614851,0.10000000149011612,0.10000000149011612
1,0.0,0.054712895303964615,0.004706304520368576,0.10000000149011612,0.15000000596046448
2,0.0,0.028850629925727844,0.003516876371577382,0.10000000149011612,0.20000000298023224
3,0.0,0.04909953102469444,0.004422558471560478,0.10000000149011612,0.25
4,0.0,0.019502535462379456,0.0032914832700043917,0.10000000149011612,0.30000001192092896
5,0.0,0.0325649194419384,0.005672990810126066,0.10000000149011612,0.3499999940395355
6,0.0,0.1413242667913437,0.01327353622764349,0.10000000149011612,0.4000000059604645
7,0.0,0.266139417886734,0.034566424787044525,0.10000000149011612,0.44999998807907104
8,0.0,0.06233862042427063,0.008116856217384338,0.10000000149011612,0.5
9,0.0,0.1784328669309616,0.02389569953083992,0.10000000149011612,0.550000011920929
10,0.0,0.09659744799137115,0.016779949888586998,0.10000000149011612,0.6000000238418579
11,0.0,0.8489420413970947,0.12835919857025146,0.10000000149011612,0.6499999761581421
12,0.0,1.5952774286270142,0.3178207278251648,0.10000000149011612,0.699999988079071
13,0.0,0.7227743864059448,0.12666915357112885,0.10000000149011612,0.75
14,0.0,0.26940202713012695,0.06487022340297699,0.10000000149011612,0.800000011920929
15,0.0,0.5977815389633179,0.14031493663787842,0.10000000149011612,0.8500000238418579
16,0.0,4.399501800537109,0.6430786848068237,0.10000000149011612,0.8999999761581421
17,0.0,4.716806888580322,0.9146966338157654,0.10000000149011612,0.949999988079071
18,0.0,0.04493877291679382,0.007769629824906588,0.15000000596046448,0.10000000149011612
19,0.0,0.08948725461959839,0.006512911524623632,0.15000000596046448,0.15000000596046448
20,0.0,0.02466803975403309,0.0032968339510262012,0.15000000596046448,0.20000000298023224
21,0.0,0.09346447885036469,0.006159083917737007,0.15000000596046448,0.25
22,0.0,0.057976268231868744,0.00466542411595583,0.15000000596046448,0.30000001192092896
23,0.0,0.05324242264032364,0.0064054145477712154,0.15000000596046448,0.3499999940395355
24,0.0,0.2980753779411316,0.023448044434189796,0.15000000596046448,0.4000000059604645
25,0.0,0.2023938149213791,0.02461998164653778,0.15000000596046448,0.44999998807907104
26,0.0,0.06226189061999321,0.012235356494784355,0.15000000596046448,0.5
27,0.0,0.11285548657178879,0.019940216094255447,0.15000000596046448,0.550000011920929
28,0.0,0.27300548553466797,0.03531566634774208,0.15000000596046448,0.6000000238418579
29,0.0,1.0080180168151855,0.17570997774600983,0.15000000596046448,0.6499999761581421
30,0.0,1.4331166744232178,0.28985968232154846,0.15000000596046448,0.699999988079071
31,0.0,1.105531096458435,0.23001815378665924,0.15000000596046448,0.75
32,0.0,2.0903501510620117,0.49860650300979614,0.15000000596046448,0.800000011920929
33,0.0,10.666816711425781,1.7014687061309814,0.15000000596046448,0.8999999761581421
34,0.0,10.911185264587402,2.1516427993774414,0.15000000596046448,0.949999988079071
35,0.0,0.09171446412801743,0.009793473407626152,0.20000000298023224,0.10000000149011612
36,0.0,0.11552570015192032,0.0073694465681910515,0.20000000298023224,0.15000000596046448
37,0.0,0.06360115855932236,0.003859840566292405,0.20000000298023224,0.20000000298023224
38,0.0,0.09828205406665802,0.005872324574738741,0.20000000298023224,0.25
39,0.0,0.10088881105184555,0.006187882274389267,0.20000000298023224,0.30000001192092896
40,0.0,0.07675905525684357,0.006013478152453899,0.20000000298023224,0.3499999940395355
41,0.0,0.33859893679618835,0.02332906424999237,0.20000000298023224,0.4000000059604645
42,0.0,0.10172708332538605,0.014406933449208736,0.20000000298023224,0.44999998807907104
43,0.0,0.28839704394340515,0.02906685322523117,0.20000000298023224,0.5
44,0.0,0.5250908136367798,0.039698123931884766,0.20000000298023224,0.550000011920929
45,0.0,0.41218215227127075,0.05377161502838135,0.20000000298023224,0.6000000238418579
46,0.0,0.8964731097221375,0.13586315512657166,0.20000000298023224,0.6499999761581421
47,0.0,0.5824001431465149,0.09594190865755081,0.20000000298023224,0.699999988079071
48,0.0,4.120776176452637,0.8123078346252441,0.20000000298023224,0.75
49,0.0,8.37187385559082,1.0920910835266113,0.20000000298023224,0.949999988079071
