,observers,max_resid,mean_resid,a,w
0,0.0,0.011226608417928219,0.0016907650278881192,0.10000000149011612,0.10000000149011612
1,0.0,0.03844759985804558,0.0046659065410494804,0.10000000149011612,0.15000000596046448
2,0.0,0.036380067467689514,0.005807789508253336,0.10000000149011612,0.20000000298023224
3,0.0,0.019200904294848442,0.002428215928375721,0.10000000149011612,0.25
4,0.0,0.09581422060728073,0.015758542343974113,0.10000000149011612,0.30000001192092896
5,0.0,0.04160112887620926,0.007907464168965816,0.10000000149011612,0.3499999940395355
6,0.0,0.5722886323928833,0.1118866503238678,0.10000000149011612,0.4000000059604645
7,0.0,0.06449217349290848,0.008446920663118362,0.10000000149011612,0.44999998807907104
8,0.0,1.0571320056915283,0.18032801151275635,0.10000000149011612,0.5
9,0.0,0.0934000238776207,0.018876295536756516,0.10000000149011612,0.550000011920929
10,0.0,0.04746798425912857,0.010407445020973682,0.10000000149011612,0.6000000238418579
11,0.0,0.03597509115934372,0.007144143804907799,0.10000000149011612,0.6499999761581421
12,0.0,0.011942402459681034,0.00247948057949543,0.10000000149011612,0.699999988079071
13,0.0,0.00661840895190835,0.001279098680242896,0.10000000149011612,0.75
14,0.0,0.005879768170416355,0.0011085584992542863,0.10000000149011612,0.800000011920929
15,0.0,0.004972328431904316,0.000874862540513277,0.10000000149011612,0.8500000238418579
16,0.0,0.009774945676326752,0.001639408292248845,0.10000000149011612,0.8999999761581421
17,0.0,0.011865571141242981,0.00159786909352988,0.10000000149011612,0.949999988079071
18,0.0,0.01936277002096176,0.002937368815764785,0.15000000596046448,0.10000000149011612
19,0.0,0.08297793567180634,0.009139575064182281,0.15000000596046448,0.15000000596046448
20,0.0,0.0939207598567009,0.0138847716152668,0.15000000596046448,0.20000000298023224
21,0.0,0.04629036784172058,0.005789769813418388,0.15000000596046448,0.25
22,0.0,0.4082548916339874,0.06622511148452759,0.15000000596046448,0.30000001192092896
23,0.0,0.17953278124332428,0.028343692421913147,0.15000000596046448,0.3499999940395355
24,0.0,1.0891222953796387,0.3107873499393463,0.15000000596046448,0.4000000059604645
25,0.0,5.884108066558838,1.009344458580017,0.15000000596046448,0.44999998807907104
26,0.0,1.7746835947036743,0.29433315992355347,0.15000000596046448,0.5
27,0.0,0.19365407526493073,0.03790366277098656,0.15000000596046448,0.550000011920929
28,0.0,0.09133322536945343,0.020741067826747894,0.15000000596046448,0.6000000238418579
29,0.0,0.07326740771532059,0.013816055841743946,0.15000000596046448,0.6499999761581421
30,0.0,0.02427785098552704,0.0051097627729177475,0.15000000596046448,0.699999988079071
31,0.0,0.014164408668875694,0.002836724743247032,0.15000000596046448,0.75
32,0.0,0.016703417524695396,0.003118703607469797,0.15000000596046448,0.800000011920929
33,0.0,0.015246443450450897,0.0025706496089696884,0.15000000596046448,0.8500000238418579
34,0.0,0.021896740421652794,0.0036452501080930233,0.15000000596046448,0.8999999761581421
35,0.0,0.025849800556898117,0.0032778806053102016,0.15000000596046448,0.949999988079071
36,0.0,0.025100955739617348,0.0038502474781125784,0.20000000298023224,0.10000000149011612
37,0.0,0.07016905397176743,0.007006344851106405,0.20000000298023224,0.15000000596046448
38,0.0,0.09756885468959808,0.013823820278048515,0.20000000298023224,0.20000000298023224
39,0.0,0.07206167280673981,0.013075041584670544,0.20000000298023224,0.25
40,0.0,0.7734846472740173,0.12676312029361725,0.20000000298023224,0.30000001192092896
41,0.0,0.43126195669174194,0.06482166051864624,0.20000000298023224,0.3499999940395355
42,0.0,2.377300500869751,0.6196708679199219,0.20000000298023224,0.4000000059604645
43,0.0,10.776555061340332,2.1890950202941895,0.20000000298023224,0.44999998807907104
44,0.0,1.2950266599655151,0.27395930886268616,0.20000000298023224,0.5
45,0.0,0.4035794138908386,0.08138713240623474,0.20000000298023224,0.550000011920929
46,0.0,0.1695479452610016,0.03171069175004959,0.20000000298023224,0.6000000238418579
47,0.0,0.14298808574676514,0.02837306261062622,0.20000000298023224,0.6499999761581421
48,0.0,0.04248536378145218,0.008590953424572945,0.20000000298023224,0.699999988079071
49,0.0,0.044856492429971695,0.006939542479813099,0.20000000298023224,0.75
50,0.0,0.05425448343157768,0.008517338894307613,0.20000000298023224,0.800000011920929
51,0.0,0.03532441332936287,0.0058623189106583595,0.20000000298023224,0.8500000238418579
52,0.0,0.03831351175904274,0.006409947760403156,0.20000000298023224,0.8999999761581421
53,0.0,0.0411737896502018,0.004998119082301855,0.20000000298023224,0.949999988079071
54,0.0,0.025516843423247337,0.004600927233695984,0.25,0.10000000149011612
55,0.0,0.06644425541162491,0.0062154424376785755,0.25,0.15000000596046448
56,0.0,0.07607293128967285,0.00983872078359127,0.25,0.20000000298023224
57,0.0,0.21068821847438812,0.038960810750722885,0.25,0.25
58,0.0,1.0084137916564941,0.16462671756744385,0.25,0.30000001192092896
59,0.0,0.5518579483032227,0.08273772895336151,0.25,0.3499999940395355
60,0.0,3.822993278503418,0.9220318794250488,0.25,0.4000000059604645
61,0.0,11.614811897277832,1.661152958869934,0.25,0.44999998807907104
62,0.0,3.56207275390625,0.42174679040908813,0.25,0.5
63,0.0,0.5432621836662292,0.1046038344502449,0.25,0.550000011920929
64,0.0,0.29628950357437134,0.05342721939086914,0.25,0.6000000238418579
65,0.0,0.260601669549942,0.0496348962187767,0.25,0.6499999761581421
66,0.0,0.05043279752135277,0.011633562855422497,0.25,0.699999988079071
67,0.0,0.12723290920257568,0.01901944912970066,0.25,0.75
68,0.0,0.15978971123695374,0.024379407986998558,0.25,0.800000011920929
69,0.0,0.06530283391475677,0.011025995947420597,0.25,0.8500000238418579
70,0.0,0.05170515179634094,0.009004532359540462,0.25,0.8999999761581421
71,0.0,0.05429529771208763,0.0064589339308440685,0.25,0.949999988079071
72,0.0,0.03211493417620659,0.005284565035253763,0.30000001192092896,0.10000000149011612
73,0.0,0.043987471610307693,0.004929193761199713,0.30000001192092896,0.15000000596046448
74,0.0,0.05272768810391426,0.007439108099788427,0.30000001192092896,0.20000000298023224
75,0.0,0.5319198966026306,0.08808007091283798,0.30000001192092896,0.25
76,0.0,1.1156320571899414,0.17798162996768951,0.30000001192092896,0.30000001192092896
77,0.0,0.48501527309417725,0.08202856779098511,0.30000001192092896,0.3499999940395355
78,0.0,3.9341001510620117,0.7623338103294373,0.30000001192092896,0.4000000059604645
79,0.0,11.970976829528809,1.465429425239563,0.30000001192092896,0.44999998807907104
80,0.0,14.711519241333008,2.627639055252075,0.30000001192092896,0.5
81,0.0,0.25247013568878174,0.05125963315367699,0.30000001192092896,0.550000011920929
82,0.0,0.2382812350988388,0.04224085807800293,0.30000001192092896,0.6000000238418579
83,0.0,0.17006489634513855,0.041339363902807236,0.30000001192092896,0.6499999761581421
84,0.0,0.06126275658607483,0.014241494238376617,0.30000001192092896,0.699999988079071
85,0.0,0.30066996812820435,0.049567438662052155,0.30000001192092896,0.75
86,0.0,0.35993874073028564,0.05682959035038948,0.30000001192092896,0.800000011920929
87,0.0,0.10629988461732864,0.01861552521586418,0.30000001192092896,0.8500000238418579
88,0.0,0.06876806169748306,0.012012278661131859,0.30000001192092896,0.8999999761581421
89,0.0,0.05983038246631622,0.0069080255925655365,0.30000001192092896,0.949999988079071
90,0.0,0.04526953026652336,0.00623511616140604,0.3499999940395355,0.10000000149011612
91,0.0,0.035809267312288284,0.004715888295322657,0.3499999940395355,0.15000000596046448
92,0.0,0.0747106745839119,0.007995570078492165,0.3499999940395355,0.20000000298023224
93,0.0,0.7606649398803711,0.12487099319696426,0.3499999940395355,0.25
94,0.0,1.146545171737671,0.17452472448349,0.3499999940395355,0.30000001192092896
95,0.0,0.5539138913154602,0.09895246475934982,0.3499999940395355,0.3499999940395355
96,0.0,8.35917854309082,1.199019193649292,0.3499999940395355,0.44999998807907104
97,0.0,3.5848445892333984,0.7736091017723083,0.3499999940395355,0.5
98,0.0,0.7455983757972717,0.11343822628259659,0.3499999940395355,0.550000011920929
99,0.0,0.30727097392082214,0.057978931814432144,0.3499999940395355,0.6000000238418579
100,0.0,0.1843329668045044,0.03186693415045738,0.3499999940395355,0.6499999761581421
101,0.0,0.22099991142749786,0.034902408719062805,0.3499999940395355,0.699999988079071
102,0.0,0.6160597801208496,0.11041268706321716,0.3499999940395355,0.75
103,0.0,0.6531991958618164,0.10763907432556152,0.3499999940395355,0.800000011920929
104,0.0,0.14324292540550232,0.025696326047182083,0.3499999940395355,0.8500000238418579
105,0.0,0.08800079673528671,0.015585287474095821,0.3499999940395355,0.8999999761581421
106,0.0,0.060084160417318344,0.006695139221847057,0.3499999940395355,0.949999988079071
107,0.0,0.0689689964056015,0.007025513797998428,0.4000000059604645,0.10000000149011612
108,0.0,0.0352296456694603,0.004622386768460274,0.4000000059604645,0.15000000596046448
109,0.0,0.09300117194652557,0.00899541936814785,0.4000000059604645,0.20000000298023224
110,0.0,0.8373978137969971,0.14277268946170807,0.4000000059604645,0.25
111,0.0,1.1286182403564453,0.1634124517440796,0.4000000059604645,0.30000001192092896
112,0.0,1.1953786611557007,0.23918192088603973,0.4000000059604645,0.3499999940395355
113,0.0,3.528175115585327,0.5519092679023743,0.4000000059604645,0.5
114,0.0,1.1968122720718384,0.23085981607437134,0.4000000059604645,0.550000011920929
115,0.0,0.7694879174232483,0.15792827308177948,0.4000000059604645,0.6000000238418579
116,0.0,0.8685730695724487,0.1173405572772026,0.4000000059604645,0.6499999761581421
117,0.0,1.386520266532898,0.223507821559906,0.4000000059604645,0.699999988079071
118,0.0,1.1510480642318726,0.21349234879016876,0.4000000059604645,0.75
119,0.0,0.8994364738464355,0.15539798140525818,0.4000000059604645,0.800000011920929
120,0.0,0.1720178872346878,0.03107079677283764,0.4000000059604645,0.8500000238418579
121,0.0,0.1314069926738739,0.0216976348310709,0.4000000059604645,0.8999999761581421
122,0.0,0.04725900664925575,0.005180102773010731,0.4000000059604645,0.949999988079071
123,0.0,0.08855120092630386,0.007185456342995167,0.44999998807907104,0.10000000149011612
124,0.0,0.03572632744908333,0.004152318462729454,0.44999998807907104,0.15000000596046448
125,0.0,0.10920431464910507,0.010543392971158028,0.44999998807907104,0.20000000298023224
126,0.0,0.9615660905838013,0.1477798968553543,0.44999998807907104,0.25
127,0.0,0.9962685704231262,0.146242156624794,0.44999998807907104,0.30000001192092896
128,0.0,2.010347366333008,0.43252116441726685,0.44999998807907104,0.3499999940395355
129,0.0,5.802918910980225,0.9226750135421753,0.44999998807907104,0.5
130,0.0,1.0909042358398438,0.2021334022283554,0.44999998807907104,0.550000011920929
131,0.0,1.009313702583313,0.23606067895889282,0.44999998807907104,0.6000000238418579
132,0.0,2.1538102626800537,0.3295004367828369,0.44999998807907104,0.6499999761581421
133,0.0,8.235960960388184,1.3464879989624023,0.44999998807907104,0.699999988079071
134,0.0,1.6720638275146484,0.3120202124118805,0.44999998807907104,0.75
135,0.0,1.058760166168213,0.19458454847335815,0.44999998807907104,0.800000011920929
136,0.0,0.18595901131629944,0.03361308574676514,0.44999998807907104,0.8500000238418579
137,0.0,0.22431352734565735,0.03469457849860191,0.44999998807907104,0.8999999761581421
138,0.0,0.030976172536611557,0.003436717437580228,0.44999998807907104,0.949999988079071
139,0.0,0.0949973464012146,0.007019903045147657,0.5,0.10000000149011612
140,0.0,0.040659643709659576,0.003617613110691309,0.5,0.15000000596046448
141,0.0,0.15389350056648254,0.01340585108846426,0.5,0.20000000298023224
142,0.0,1.0630155801773071,0.14167580008506775,0.5,0.25
143,0.0,1.0183300971984863,0.13119308650493622,0.5,0.30000001192092896
144,0.0,2.497022867202759,0.45124340057373047,0.5,0.3499999940395355
145,0.0,4.327826976776123,0.6521586775779724,0.5,0.5
146,0.0,0.9579822421073914,0.22526250779628754,0.5,0.550000011920929
147,0.0,1.7393877506256104,0.4066770076751709,0.5,0.6000000238418579
148,0.0,3.427332878112793,0.5728247165679932,0.5,0.6499999761581421
149,0.0,4.882851600646973,0.8668198585510254,0.5,0.699999988079071
150,0.0,1.7886278629302979,0.36883604526519775,0.5,0.75
151,0.0,0.9930571913719177,0.1986551731824875,0.5,0.800000011920929
152,0.0,0.1896737962961197,0.03384096920490265,0.5,0.8500000238418579
153,0.0,0.37377411127090454,0.059216227382421494,0.5,0.8999999761581421
154,0.0,0.029955565929412842,0.002735384739935398,0.5,0.949999988079071
155,0.0,0.08118640631437302,0.006269250530749559,0.550000011920929,0.10000000149011612
156,0.0,0.033359162509441376,0.003029349260032177,0.550000011920929,0.15000000596046448
